x y z meta\\
2.66 4.28 1462.53 1462.53\\
2.67 4.28 1459.50 1459.50\\
2.69 4.28 1456.42 1456.42\\
2.70 4.28 1453.29 1453.29\\
2.72 4.28 1450.13 1450.13\\
2.74 4.28 1446.91 1446.91\\
2.75 4.28 1443.66 1443.66\\
2.77 4.28 1440.35 1440.35\\
2.78 4.28 1437.01 1437.01\\
2.80 4.28 1433.61 1433.61\\
2.82 4.28 1430.18 1430.18\\
2.83 4.28 1426.69 1426.69\\
2.85 4.28 1423.17 1423.17\\
2.86 4.28 1419.59 1419.59\\
2.88 4.28 1415.98 1415.98\\
2.90 4.28 1412.32 1412.32\\
2.91 4.28 1408.61 1408.61\\
2.93 4.28 1404.86 1404.86\\
2.94 4.28 1401.06 1401.06\\
2.96 4.28 1397.22 1397.22\\
2.98 4.28 1393.34 1393.34\\
2.99 4.28 1389.40 1389.40\\
0.00 4.29 1342.18 1342.18\\
0.02 4.29 1346.60 1346.60\\
0.03 4.29 1350.97 1350.97\\
0.05 4.29 1355.30 1355.30\\
0.06 4.29 1359.58 1359.58\\
0.08 4.29 1363.82 1363.82\\
0.10 4.29 1368.01 1368.01\\
0.11 4.29 1372.16 1372.16\\
0.13 4.29 1376.27 1376.27\\
0.14 4.29 1380.33 1380.33\\
0.16 4.29 1384.34 1384.34\\
0.18 4.29 1388.31 1388.31\\
0.19 4.29 1392.23 1392.23\\
0.21 4.29 1396.11 1396.11\\
0.22 4.29 1399.95 1399.95\\
0.24 4.29 1403.74 1403.74\\
0.26 4.29 1407.48 1407.48\\
0.27 4.29 1411.18 1411.18\\
0.29 4.29 1414.84 1414.84\\
0.30 4.29 1418.45 1418.45\\
0.32 4.29 1422.01 1422.01\\
0.34 4.29 1425.53 1425.53\\
0.35 4.29 1429.01 1429.01\\
0.37 4.29 1432.44 1432.44\\
0.38 4.29 1435.83 1435.83\\
0.40 4.29 1439.17 1439.17\\
0.42 4.29 1442.46 1442.46\\
0.43 4.29 1445.72 1445.72\\
0.45 4.29 1448.92 1448.92\\
0.46 4.29 1452.08 1452.08\\
0.48 4.29 1455.20 1455.20\\
0.50 4.29 1458.27 1458.27\\
0.51 4.29 1461.30 1461.30\\
0.53 4.29 1464.28 1464.28\\
0.54 4.29 1467.22 1467.22\\
0.56 4.29 1470.11 1470.11\\
0.58 4.29 1472.96 1472.96\\
0.59 4.29 1475.76 1475.76\\
0.61 4.29 1478.52 1478.52\\
0.62 4.29 1481.23 1481.23\\
0.64 4.29 1483.90 1483.90\\
0.66 4.29 1486.52 1486.52\\
0.67 4.29 1489.10 1489.10\\
0.69 4.29 1491.63 1491.63\\
0.70 4.29 1494.12 1494.12\\
0.72 4.29 1496.56 1496.56\\
0.74 4.29 1498.96 1498.96\\
0.75 4.29 1501.32 1501.32\\
0.77 4.29 1503.63 1503.63\\
0.78 4.29 1505.89 1505.89\\
0.80 4.29 1508.11 1508.11\\
0.82 4.29 1510.28 1510.28\\
0.83 4.29 1512.41 1512.41\\
0.85 4.29 1514.50 1514.50\\
0.86 4.29 1516.54 1516.54\\
0.88 4.29 1518.53 1518.53\\
0.90 4.29 1520.48 1520.48\\
0.91 4.29 1522.39 1522.39\\
0.93 4.29 1524.25 1524.25\\
0.94 4.29 1526.06 1526.06\\
0.96 4.29 1527.83 1527.83\\
0.98 4.29 1529.56 1529.56\\
0.99 4.29 1531.24 1531.24\\
1.01 4.29 1532.87 1532.87\\
1.02 4.29 1534.46 1534.46\\
1.04 4.29 1536.01 1536.01\\
1.06 4.29 1537.51 1537.51\\
1.07 4.29 1538.97 1538.97\\
1.09 4.29 1540.38 1540.38\\
1.10 4.29 1541.75 1541.75\\
1.12 4.29 1543.07 1543.07\\
1.14 4.29 1544.34 1544.34\\
1.15 4.29 1545.58 1545.58\\
1.17 4.29 1546.76 1546.76\\
1.18 4.29 1547.90 1547.90\\
1.20 4.29 1549.00 1549.00\\
1.22 4.29 1550.05 1550.05\\
1.23 4.29 1551.06 1551.06\\
1.25 4.29 1552.02 1552.02\\
1.26 4.29 1552.94 1552.94\\
1.28 4.29 1553.81 1553.81\\
1.30 4.29 1554.64 1554.64\\
1.31 4.29 1555.43 1555.43\\
1.33 4.29 1556.16 1556.16\\
1.34 4.29 1556.86 1556.86\\
1.36 4.29 1557.51 1557.51\\
1.38 4.29 1558.11 1558.11\\
1.39 4.29 1558.67 1558.67\\
1.41 4.29 1559.18 1559.18\\
1.42 4.29 1559.65 1559.65\\
1.44 4.29 1560.07 1560.07\\
1.46 4.29 1560.45 1560.45\\
1.47 4.29 1560.79 1560.79\\
1.49 4.29 1561.08 1561.08\\
1.50 4.29 1561.32 1561.32\\
1.52 4.29 1561.52 1561.52\\
1.54 4.29 1561.68 1561.68\\
1.55 4.29 1561.79 1561.79\\
1.57 4.29 1561.85 1561.85\\
1.58 4.29 1561.87 1561.87\\
1.60 4.29 1561.85 1561.85\\
1.62 4.29 1561.78 1561.78\\
1.63 4.29 1561.66 1561.66\\
1.65 4.29 1561.50 1561.50\\
1.66 4.29 1561.30 1561.30\\
1.68 4.29 1561.05 1561.05\\
1.70 4.29 1560.76 1560.76\\
1.71 4.29 1560.42 1560.42\\
1.73 4.29 1560.03 1560.03\\
1.74 4.29 1559.61 1559.61\\
1.76 4.29 1559.13 1559.13\\
1.78 4.29 1558.61 1558.61\\
1.79 4.29 1558.05 1558.05\\
1.81 4.29 1557.44 1557.44\\
1.82 4.29 1556.79 1556.79\\
1.84 4.29 1556.09 1556.09\\
1.86 4.29 1555.35 1555.35\\
1.87 4.29 1554.56 1554.56\\
1.89 4.29 1553.73 1553.73\\
1.90 4.29 1552.85 1552.85\\
1.92 4.29 1551.93 1551.93\\
1.94 4.29 1550.96 1550.96\\
1.95 4.29 1549.95 1549.95\\
1.97 4.29 1548.89 1548.89\\
1.98 4.29 1547.79 1547.79\\
2.00 4.29 1546.64 1546.64\\
2.02 4.29 1545.45 1545.45\\
2.03 4.29 1544.22 1544.22\\
2.05 4.29 1542.94 1542.94\\
2.06 4.29 1541.61 1541.61\\
2.08 4.29 1540.24 1540.24\\
2.10 4.29 1538.82 1538.82\\
2.11 4.29 1537.36 1537.36\\
2.13 4.29 1535.86 1535.86\\
2.14 4.29 1534.31 1534.31\\
2.16 4.29 1532.71 1532.71\\
2.18 4.29 1531.07 1531.07\\
2.19 4.29 1529.38 1529.38\\
2.21 4.29 1527.65 1527.65\\
2.22 4.29 1525.88 1525.88\\
2.24 4.29 1524.06 1524.06\\
2.26 4.29 1522.20 1522.20\\
2.27 4.29 1520.29 1520.29\\
2.29 4.29 1518.33 1518.33\\
2.30 4.29 1516.33 1516.33\\
2.32 4.29 1514.29 1514.29\\
2.34 4.29 1512.20 1512.20\\
2.35 4.29 1510.07 1510.07\\
2.37 4.29 1507.89 1507.89\\
2.38 4.29 1505.66 1505.66\\
2.40 4.29 1503.39 1503.39\\
2.42 4.29 1501.08 1501.08\\
2.43 4.29 1498.72 1498.72\\
2.45 4.29 1496.32 1496.32\\
2.46 4.29 1493.87 1493.87\\
2.48 4.29 1491.38 1491.38\\
2.50 4.29 1488.84 1488.84\\
2.51 4.29 1486.26 1486.26\\
2.53 4.29 1483.63 1483.63\\
2.54 4.29 1480.96 1480.96\\
2.56 4.29 1478.24 1478.24\\
2.58 4.29 1475.48 1475.48\\
2.59 4.29 1472.67 1472.67\\
2.61 4.29 1469.82 1469.82\\
2.62 4.29 1466.92 1466.92\\
2.64 4.29 1463.98 1463.98\\
2.66 4.29 1460.99 1460.99\\
2.67 4.29 1457.96 1457.96\\
2.69 4.29 1454.89 1454.89\\
2.70 4.29 1451.77 1451.77\\
2.72 4.29 1448.60 1448.60\\
2.74 4.29 1445.39 1445.39\\
2.75 4.29 1442.13 1442.13\\
2.77 4.29 1438.83 1438.83\\
2.78 4.29 1435.49 1435.49\\
2.80 4.29 1432.10 1432.10\\
2.82 4.29 1428.66 1428.66\\
2.83 4.29 1425.18 1425.18\\
2.85 4.29 1421.66 1421.66\\
2.86 4.29 1418.09 1418.09\\
2.88 4.29 1414.47 1414.47\\
2.90 4.29 1410.81 1410.81\\
2.91 4.29 1407.11 1407.11\\
2.93 4.29 1403.36 1403.36\\
2.94 4.29 1399.56 1399.56\\
2.96 4.29 1395.72 1395.72\\
2.98 4.29 1391.84 1391.84\\
2.99 4.29 1387.91 1387.91\\
0.00 4.30 1340.32 1340.32\\
0.02 4.30 1344.74 1344.74\\
0.03 4.30 1349.11 1349.11\\
0.05 4.30 1353.44 1353.44\\
0.06 4.30 1357.73 1357.73\\
0.08 4.30 1361.97 1361.97\\
0.10 4.30 1366.16 1366.16\\
0.11 4.30 1370.31 1370.31\\
0.13 4.30 1374.42 1374.42\\
0.14 4.30 1378.48 1378.48\\
0.16 4.30 1382.50 1382.50\\
0.18 4.30 1386.47 1386.47\\
0.19 4.30 1390.39 1390.39\\
0.21 4.30 1394.28 1394.28\\
0.22 4.30 1398.11 1398.11\\
0.24 4.30 1401.90 1401.90\\
0.26 4.30 1405.65 1405.65\\
0.27 4.30 1409.35 1409.35\\
0.29 4.30 1413.01 1413.01\\
0.30 4.30 1416.62 1416.62\\
0.32 4.30 1420.19 1420.19\\
0.34 4.30 1423.71 1423.71\\
0.35 4.30 1427.19 1427.19\\
0.37 4.30 1430.62 1430.62\\
0.38 4.30 1434.01 1434.01\\
0.40 4.30 1437.35 1437.35\\
0.42 4.30 1440.65 1440.65\\
0.43 4.30 1443.90 1443.90\\
0.45 4.30 1447.11 1447.11\\
0.46 4.30 1450.28 1450.28\\
0.48 4.30 1453.39 1453.39\\
0.50 4.30 1456.47 1456.47\\
0.51 4.30 1459.50 1459.50\\
0.53 4.30 1462.48 1462.48\\
0.54 4.30 1465.42 1465.42\\
0.56 4.30 1468.31 1468.31\\
0.58 4.30 1471.16 1471.16\\
0.59 4.30 1473.97 1473.97\\
0.61 4.30 1476.73 1476.73\\
0.62 4.30 1479.44 1479.44\\
0.64 4.30 1482.11 1482.11\\
0.66 4.30 1484.74 1484.74\\
0.67 4.30 1487.32 1487.32\\
0.69 4.30 1489.85 1489.85\\
0.70 4.30 1492.34 1492.34\\
0.72 4.30 1494.79 1494.79\\
0.74 4.30 1497.19 1497.19\\
0.75 4.30 1499.54 1499.54\\
0.77 4.30 1501.85 1501.85\\
0.78 4.30 1504.12 1504.12\\
0.80 4.30 1506.34 1506.34\\
0.82 4.30 1508.52 1508.52\\
0.83 4.30 1510.65 1510.65\\
0.85 4.30 1512.73 1512.73\\
0.86 4.30 1514.78 1514.78\\
0.88 4.30 1516.77 1516.77\\
0.90 4.30 1518.72 1518.72\\
0.91 4.30 1520.63 1520.63\\
0.93 4.30 1522.49 1522.49\\
0.94 4.30 1524.31 1524.31\\
0.96 4.30 1526.08 1526.08\\
0.98 4.30 1527.81 1527.81\\
0.99 4.30 1529.49 1529.49\\
1.01 4.30 1531.13 1531.13\\
1.02 4.30 1532.72 1532.72\\
1.04 4.30 1534.27 1534.27\\
1.06 4.30 1535.77 1535.77\\
1.07 4.30 1537.23 1537.23\\
1.09 4.30 1538.64 1538.64\\
1.10 4.30 1540.01 1540.01\\
1.12 4.30 1541.34 1541.34\\
1.14 4.30 1542.62 1542.62\\
1.15 4.30 1543.85 1543.85\\
1.17 4.30 1545.04 1545.04\\
1.18 4.30 1546.18 1546.18\\
1.20 4.30 1547.28 1547.28\\
1.22 4.30 1548.34 1548.34\\
1.23 4.30 1549.34 1549.34\\
1.25 4.30 1550.31 1550.31\\
1.26 4.30 1551.23 1551.23\\
1.28 4.30 1552.10 1552.10\\
1.30 4.30 1552.93 1552.93\\
1.31 4.30 1553.72 1553.72\\
1.33 4.30 1554.46 1554.46\\
1.34 4.30 1555.15 1555.15\\
1.36 4.30 1555.80 1555.80\\
1.38 4.30 1556.41 1556.41\\
1.39 4.30 1556.97 1556.97\\
1.41 4.30 1557.49 1557.49\\
1.42 4.30 1557.96 1557.96\\
1.44 4.30 1558.38 1558.38\\
1.46 4.30 1558.76 1558.76\\
1.47 4.30 1559.10 1559.10\\
1.49 4.30 1559.39 1559.39\\
1.50 4.30 1559.64 1559.64\\
1.52 4.30 1559.84 1559.84\\
1.54 4.30 1560.00 1560.00\\
1.55 4.30 1560.11 1560.11\\
1.57 4.30 1560.17 1560.17\\
1.58 4.30 1560.20 1560.20\\
1.60 4.30 1560.17 1560.17\\
1.62 4.30 1560.11 1560.11\\
1.63 4.30 1559.99 1559.99\\
1.65 4.30 1559.84 1559.84\\
1.66 4.30 1559.63 1559.63\\
1.68 4.30 1559.39 1559.39\\
1.70 4.30 1559.09 1559.09\\
1.71 4.30 1558.76 1558.76\\
1.73 4.30 1558.38 1558.38\\
1.74 4.30 1557.95 1557.95\\
1.76 4.30 1557.48 1557.48\\
1.78 4.30 1556.96 1556.96\\
1.79 4.30 1556.40 1556.40\\
1.81 4.30 1555.79 1555.79\\
1.82 4.30 1555.14 1555.14\\
1.84 4.30 1554.45 1554.45\\
1.86 4.30 1553.71 1553.71\\
1.87 4.30 1552.92 1552.92\\
1.89 4.30 1552.09 1552.09\\
1.90 4.30 1551.21 1551.21\\
1.92 4.30 1550.29 1550.29\\
1.94 4.30 1549.33 1549.33\\
1.95 4.30 1548.32 1548.32\\
1.97 4.30 1547.26 1547.26\\
1.98 4.30 1546.16 1546.16\\
2.00 4.30 1545.02 1545.02\\
2.02 4.30 1543.83 1543.83\\
2.03 4.30 1542.59 1542.59\\
2.05 4.30 1541.32 1541.32\\
2.06 4.30 1539.99 1539.99\\
2.08 4.30 1538.62 1538.62\\
2.10 4.30 1537.21 1537.21\\
2.11 4.30 1535.75 1535.75\\
2.13 4.30 1534.25 1534.25\\
2.14 4.30 1532.70 1532.70\\
2.16 4.30 1531.10 1531.10\\
2.18 4.30 1529.47 1529.47\\
2.19 4.30 1527.78 1527.78\\
2.21 4.30 1526.05 1526.05\\
2.22 4.30 1524.28 1524.28\\
2.24 4.30 1522.46 1522.46\\
2.26 4.30 1520.60 1520.60\\
2.27 4.30 1518.69 1518.69\\
2.29 4.30 1516.74 1516.74\\
2.30 4.30 1514.74 1514.74\\
2.32 4.30 1512.70 1512.70\\
2.34 4.30 1510.61 1510.61\\
2.35 4.30 1508.48 1508.48\\
2.37 4.30 1506.30 1506.30\\
2.38 4.30 1504.08 1504.08\\
2.40 4.30 1501.82 1501.82\\
2.42 4.30 1499.50 1499.50\\
2.43 4.30 1497.15 1497.15\\
2.45 4.30 1494.75 1494.75\\
2.46 4.30 1492.30 1492.30\\
2.48 4.30 1489.81 1489.81\\
2.50 4.30 1487.27 1487.27\\
2.51 4.30 1484.69 1484.69\\
2.53 4.30 1482.07 1482.07\\
2.54 4.30 1479.40 1479.40\\
2.56 4.30 1476.68 1476.68\\
2.58 4.30 1473.92 1473.92\\
2.59 4.30 1471.12 1471.12\\
2.61 4.30 1468.27 1468.27\\
2.62 4.30 1465.37 1465.37\\
2.64 4.30 1462.43 1462.43\\
2.66 4.30 1459.45 1459.45\\
2.67 4.30 1456.42 1456.42\\
2.69 4.30 1453.34 1453.34\\
2.70 4.30 1450.22 1450.22\\
2.72 4.30 1447.06 1447.06\\
2.74 4.30 1443.85 1443.85\\
2.75 4.30 1440.60 1440.60\\
2.77 4.30 1437.30 1437.30\\
2.78 4.30 1433.95 1433.95\\
2.80 4.30 1430.57 1430.57\\
2.82 4.30 1427.13 1427.13\\
2.83 4.30 1423.65 1423.65\\
2.85 4.30 1420.13 1420.13\\
2.86 4.30 1416.56 1416.56\\
2.88 4.30 1412.95 1412.95\\
2.90 4.30 1409.29 1409.29\\
2.91 4.30 1405.59 1405.59\\
2.93 4.30 1401.84 1401.84\\
2.94 4.30 1398.05 1398.05\\
2.96 4.30 1394.21 1394.21\\
2.98 4.30 1390.33 1390.33\\
2.99 4.30 1386.40 1386.40\\
0.00 4.30 1338.44 1338.44\\
0.02 4.30 1342.86 1342.86\\
0.03 4.30 1347.24 1347.24\\
0.05 4.30 1351.57 1351.57\\
0.06 4.30 1355.86 1355.86\\
0.08 4.30 1360.10 1360.10\\
0.10 4.30 1364.30 1364.30\\
0.11 4.30 1368.45 1368.45\\
0.13 4.30 1372.56 1372.56\\
0.14 4.30 1376.62 1376.62\\
0.16 4.30 1380.64 1380.64\\
0.18 4.30 1384.61 1384.61\\
0.19 4.30 1388.54 1388.54\\
0.21 4.30 1392.42 1392.42\\
0.22 4.30 1396.26 1396.26\\
0.24 4.30 1400.05 1400.05\\
0.26 4.30 1403.80 1403.80\\
0.27 4.30 1407.51 1407.51\\
0.29 4.30 1411.17 1411.17\\
0.30 4.30 1414.78 1414.78\\
0.32 4.30 1418.35 1418.35\\
0.34 4.30 1421.87 1421.87\\
0.35 4.30 1425.35 1425.35\\
0.37 4.30 1428.79 1428.79\\
0.38 4.30 1432.18 1432.18\\
0.40 4.30 1435.52 1435.52\\
0.42 4.30 1438.82 1438.82\\
0.43 4.30 1442.08 1442.08\\
0.45 4.30 1445.29 1445.29\\
0.46 4.30 1448.45 1448.45\\
0.48 4.30 1451.57 1451.57\\
0.50 4.30 1454.65 1454.65\\
0.51 4.30 1457.68 1457.68\\
0.53 4.30 1460.67 1460.67\\
0.54 4.30 1463.61 1463.61\\
0.56 4.30 1466.50 1466.50\\
0.58 4.30 1469.35 1469.35\\
0.59 4.30 1472.16 1472.16\\
0.61 4.30 1474.92 1474.92\\
0.62 4.30 1477.64 1477.64\\
0.64 4.30 1480.31 1480.31\\
0.66 4.30 1482.94 1482.94\\
0.67 4.30 1485.52 1485.52\\
0.69 4.30 1488.06 1488.06\\
0.70 4.30 1490.55 1490.55\\
0.72 4.30 1492.99 1492.99\\
0.74 4.30 1495.40 1495.40\\
0.75 4.30 1497.75 1497.75\\
0.77 4.30 1500.07 1500.07\\
0.78 4.30 1502.34 1502.34\\
0.80 4.30 1504.56 1504.56\\
0.82 4.30 1506.74 1506.74\\
0.83 4.30 1508.87 1508.87\\
0.85 4.30 1510.96 1510.96\\
0.86 4.30 1513.00 1513.00\\
0.88 4.30 1515.00 1515.00\\
0.90 4.30 1516.95 1516.95\\
0.91 4.30 1518.86 1518.86\\
0.93 4.30 1520.73 1520.73\\
0.94 4.30 1522.54 1522.54\\
0.96 4.30 1524.32 1524.32\\
0.98 4.30 1526.05 1526.05\\
0.99 4.30 1527.73 1527.73\\
1.01 4.30 1529.37 1529.37\\
1.02 4.30 1530.97 1530.97\\
1.04 4.30 1532.52 1532.52\\
1.06 4.30 1534.02 1534.02\\
1.07 4.30 1535.48 1535.48\\
1.09 4.30 1536.90 1536.90\\
1.10 4.30 1538.27 1538.27\\
1.12 4.30 1539.59 1539.59\\
1.14 4.30 1540.87 1540.87\\
1.15 4.30 1542.11 1542.11\\
1.17 4.30 1543.30 1543.30\\
1.18 4.30 1544.45 1544.45\\
1.20 4.30 1545.55 1545.55\\
1.22 4.30 1546.60 1546.60\\
1.23 4.30 1547.61 1547.61\\
1.25 4.30 1548.58 1548.58\\
1.26 4.30 1549.50 1549.50\\
1.28 4.30 1550.38 1550.38\\
1.30 4.30 1551.21 1551.21\\
1.31 4.30 1552.00 1552.00\\
1.33 4.30 1552.74 1552.74\\
1.34 4.30 1553.44 1553.44\\
1.36 4.30 1554.09 1554.09\\
1.38 4.30 1554.70 1554.70\\
1.39 4.30 1555.26 1555.26\\
1.41 4.30 1555.78 1555.78\\
1.42 4.30 1556.25 1556.25\\
1.44 4.30 1556.68 1556.68\\
1.46 4.30 1557.06 1557.06\\
1.47 4.30 1557.40 1557.40\\
1.49 4.30 1557.69 1557.69\\
1.50 4.30 1557.94 1557.94\\
1.52 4.30 1558.14 1558.14\\
1.54 4.30 1558.30 1558.30\\
1.55 4.30 1558.41 1558.41\\
1.57 4.30 1558.48 1558.48\\
1.58 4.30 1558.51 1558.51\\
1.60 4.30 1558.49 1558.49\\
1.62 4.30 1558.42 1558.42\\
1.63 4.30 1558.31 1558.31\\
1.65 4.30 1558.15 1558.15\\
1.66 4.30 1557.95 1557.95\\
1.68 4.30 1557.71 1557.71\\
1.70 4.30 1557.42 1557.42\\
1.71 4.30 1557.08 1557.08\\
1.73 4.30 1556.70 1556.70\\
1.74 4.30 1556.28 1556.28\\
1.76 4.30 1555.81 1555.81\\
1.78 4.30 1555.29 1555.29\\
1.79 4.30 1554.74 1554.74\\
1.81 4.30 1554.13 1554.13\\
1.82 4.30 1553.48 1553.48\\
1.84 4.30 1552.79 1552.79\\
1.86 4.30 1552.05 1552.05\\
1.87 4.30 1551.26 1551.26\\
1.89 4.30 1550.44 1550.44\\
1.90 4.30 1549.56 1549.56\\
1.92 4.30 1548.64 1548.64\\
1.94 4.30 1547.68 1547.68\\
1.95 4.30 1546.67 1546.67\\
1.97 4.30 1545.62 1545.62\\
1.98 4.30 1544.52 1544.52\\
2.00 4.30 1543.38 1543.38\\
2.02 4.30 1542.19 1542.19\\
2.03 4.30 1540.96 1540.96\\
2.05 4.30 1539.68 1539.68\\
2.06 4.30 1538.36 1538.36\\
2.08 4.30 1536.99 1536.99\\
2.10 4.30 1535.58 1535.58\\
2.11 4.30 1534.12 1534.12\\
2.13 4.30 1532.62 1532.62\\
2.14 4.30 1531.07 1531.07\\
2.16 4.30 1529.48 1529.48\\
2.18 4.30 1527.85 1527.85\\
2.19 4.30 1526.16 1526.16\\
2.21 4.30 1524.44 1524.44\\
2.22 4.30 1522.67 1522.67\\
2.24 4.30 1520.85 1520.85\\
2.26 4.30 1518.99 1518.99\\
2.27 4.30 1517.08 1517.08\\
2.29 4.30 1515.13 1515.13\\
2.30 4.30 1513.14 1513.14\\
2.32 4.30 1511.10 1511.10\\
2.34 4.30 1509.01 1509.01\\
2.35 4.30 1506.88 1506.88\\
2.37 4.30 1504.71 1504.71\\
2.38 4.30 1502.49 1502.49\\
2.40 4.30 1500.22 1500.22\\
2.42 4.30 1497.91 1497.91\\
2.43 4.30 1495.56 1495.56\\
2.45 4.30 1493.16 1493.16\\
2.46 4.30 1490.72 1490.72\\
2.48 4.30 1488.23 1488.23\\
2.50 4.30 1485.69 1485.69\\
2.51 4.30 1483.11 1483.11\\
2.53 4.30 1480.49 1480.49\\
2.54 4.30 1477.82 1477.82\\
2.56 4.30 1475.11 1475.11\\
2.58 4.30 1472.35 1472.35\\
2.59 4.30 1469.55 1469.55\\
2.61 4.30 1466.70 1466.70\\
2.62 4.30 1463.81 1463.81\\
2.64 4.30 1460.87 1460.87\\
2.66 4.30 1457.88 1457.88\\
2.67 4.30 1454.86 1454.86\\
2.69 4.30 1451.78 1451.78\\
2.70 4.30 1448.67 1448.67\\
2.72 4.30 1445.51 1445.51\\
2.74 4.30 1442.30 1442.30\\
2.75 4.30 1439.05 1439.05\\
2.77 4.30 1435.75 1435.75\\
2.78 4.30 1432.41 1432.41\\
2.80 4.30 1429.02 1429.02\\
2.82 4.30 1425.59 1425.59\\
2.83 4.30 1422.11 1422.11\\
2.85 4.30 1418.59 1418.59\\
2.86 4.30 1415.03 1415.03\\
2.88 4.30 1411.41 1411.41\\
2.90 4.30 1407.76 1407.76\\
2.91 4.30 1404.06 1404.06\\
2.93 4.30 1400.31 1400.31\\
2.94 4.30 1396.52 1396.52\\
2.96 4.30 1392.69 1392.69\\
2.98 4.30 1388.81 1388.81\\
2.99 4.30 1384.88 1384.88\\
0.00 4.31 1336.55 1336.55\\
0.02 4.31 1340.97 1340.97\\
0.03 4.31 1345.35 1345.35\\
0.05 4.31 1349.68 1349.68\\
0.06 4.31 1353.97 1353.97\\
0.08 4.31 1358.22 1358.22\\
0.10 4.31 1362.42 1362.42\\
0.11 4.31 1366.57 1366.57\\
0.13 4.31 1370.68 1370.68\\
0.14 4.31 1374.75 1374.75\\
0.16 4.31 1378.77 1378.77\\
0.18 4.31 1382.74 1382.74\\
0.19 4.31 1386.67 1386.67\\
0.21 4.31 1390.56 1390.56\\
0.22 4.31 1394.40 1394.40\\
0.24 4.31 1398.19 1398.19\\
0.26 4.31 1401.94 1401.94\\
0.27 4.31 1405.65 1405.65\\
0.29 4.31 1409.31 1409.31\\
0.30 4.31 1412.92 1412.92\\
0.32 4.31 1416.50 1416.50\\
0.34 4.31 1420.02 1420.02\\
0.35 4.31 1423.50 1423.50\\
0.37 4.31 1426.94 1426.94\\
0.38 4.31 1430.33 1430.33\\
0.40 4.31 1433.68 1433.68\\
0.42 4.31 1436.98 1436.98\\
0.43 4.31 1440.24 1440.24\\
0.45 4.31 1443.45 1443.45\\
0.46 4.31 1446.62 1446.62\\
0.48 4.31 1449.74 1449.74\\
0.50 4.31 1452.82 1452.82\\
0.51 4.31 1455.85 1455.85\\
0.53 4.31 1458.84 1458.84\\
0.54 4.31 1461.78 1461.78\\
0.56 4.31 1464.68 1464.68\\
0.58 4.31 1467.53 1467.53\\
0.59 4.31 1470.34 1470.34\\
0.61 4.31 1473.10 1473.10\\
0.62 4.31 1475.82 1475.82\\
0.64 4.31 1478.49 1478.49\\
0.66 4.31 1481.12 1481.12\\
0.67 4.31 1483.71 1483.71\\
0.69 4.31 1486.25 1486.25\\
0.70 4.31 1488.74 1488.74\\
0.72 4.31 1491.19 1491.19\\
0.74 4.31 1493.59 1493.59\\
0.75 4.31 1495.95 1495.95\\
0.77 4.31 1498.27 1498.27\\
0.78 4.31 1500.54 1500.54\\
0.80 4.31 1502.76 1502.76\\
0.82 4.31 1504.94 1504.94\\
0.83 4.31 1507.08 1507.08\\
0.85 4.31 1509.17 1509.17\\
0.86 4.31 1511.21 1511.21\\
0.88 4.31 1513.21 1513.21\\
0.90 4.31 1515.17 1515.17\\
0.91 4.31 1517.08 1517.08\\
0.93 4.31 1518.94 1518.94\\
0.94 4.31 1520.77 1520.77\\
0.96 4.31 1522.54 1522.54\\
0.98 4.31 1524.27 1524.27\\
0.99 4.31 1525.96 1525.96\\
1.01 4.31 1527.60 1527.60\\
1.02 4.31 1529.20 1529.20\\
1.04 4.31 1530.75 1530.75\\
1.06 4.31 1532.26 1532.26\\
1.07 4.31 1533.72 1533.72\\
1.09 4.31 1535.13 1535.13\\
1.10 4.31 1536.51 1536.51\\
1.12 4.31 1537.83 1537.83\\
1.14 4.31 1539.12 1539.12\\
1.15 4.31 1540.35 1540.35\\
1.17 4.31 1541.55 1541.55\\
1.18 4.31 1542.69 1542.69\\
1.20 4.31 1543.80 1543.80\\
1.22 4.31 1544.85 1544.85\\
1.23 4.31 1545.87 1545.87\\
1.25 4.31 1546.84 1546.84\\
1.26 4.31 1547.76 1547.76\\
1.28 4.31 1548.64 1548.64\\
1.30 4.31 1549.47 1549.47\\
1.31 4.31 1550.26 1550.26\\
1.33 4.31 1551.00 1551.00\\
1.34 4.31 1551.70 1551.70\\
1.36 4.31 1552.36 1552.36\\
1.38 4.31 1552.97 1552.97\\
1.39 4.31 1553.53 1553.53\\
1.41 4.31 1554.05 1554.05\\
1.42 4.31 1554.53 1554.53\\
1.44 4.31 1554.96 1554.96\\
1.46 4.31 1555.34 1555.34\\
1.47 4.31 1555.68 1555.68\\
1.49 4.31 1555.98 1555.98\\
1.50 4.31 1556.23 1556.23\\
1.52 4.31 1556.43 1556.43\\
1.54 4.31 1556.59 1556.59\\
1.55 4.31 1556.71 1556.71\\
1.57 4.31 1556.78 1556.78\\
1.58 4.31 1556.80 1556.80\\
1.60 4.31 1556.78 1556.78\\
1.62 4.31 1556.72 1556.72\\
1.63 4.31 1556.61 1556.61\\
1.65 4.31 1556.46 1556.46\\
1.66 4.31 1556.26 1556.26\\
1.68 4.31 1556.02 1556.02\\
1.70 4.31 1555.73 1555.73\\
1.71 4.31 1555.39 1555.39\\
1.73 4.31 1555.02 1555.02\\
1.74 4.31 1554.59 1554.59\\
1.76 4.31 1554.13 1554.13\\
1.78 4.31 1553.61 1553.61\\
1.79 4.31 1553.06 1553.06\\
